"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","100"
"Coatzacoalcos","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000062","100"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","100"
"Ixmiquilpan","Hidalgo","ISSSTE","HGIST000065","100"
"Fray Junipero Serra","Baja California","ISSSTE","BCIST000093","100"
"Ricardo Flores Magon","Michoacán de Ocampo","ISSSTE","MNIST000103","100"
"H.g. Ma. Socorro Quiroga Aguilar","Campeche","SSA","CCSSA000363","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Acapulco","Guerrero","ISSSTE","GRIST000025","100"
"Hgr 1 Tijuana","Baja California","IMSS","BCIMS000373","100"
"Troncoso","Ciudad de México","IMSS","DFIMS000312","100"
"Hg de Jojutla Dr. Ernesto Meana San Román","Morelos","SSA","MSSSA000961","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA004855","100"
"Hospital General Salamanca","Guanajuato","SSA","GTSSA003233","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","100"
"Monclova","Coahuila de Zaragoza","ISSSTE","CLIST000065","100"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","100"
"San Luis Rio Colorado","Sonora","ISSSTE","SRIST000203","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","99"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","99"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","98"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","97"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","97"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","96"
"Hospital General Las Américas","México","SSA","MCSSA010280","95"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","95"
"Hospital General Dr. Enrique Cabrera","Ciudad de México","SSA","DFSSA017886","94"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","94"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","93"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","93"
"Hospital del Niño Morelense","Morelos","SSA","MSSSA002863","93"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","91"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","90"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","89"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","86"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","84"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","82"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","82"
"Dr. Rafael Barba Ocampo","Morelos","ISSSTE","MSIST000025","82"
"Hospital General Tijuana","Baja California","SSA","BCSSA000913","81"
"Hg de Cuernavaca Dr. Jose G. Parres","Morelos","SSA","MSSSA000466","81"
"Hospital Regional Villahermosa","Tabasco","PEMEX","TCPMX000014","80"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","80"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","80"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","79"
"Lic. Adolfo Lopez Mateos","Ciudad de México","ISSSTE","DFIST000201","77"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","76"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","75"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","75"
"Dr. Jose Ma. Rodriguez","Coahuila de Zaragoza","ISSSTE","CLIST000106","75"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","74"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","74"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","73"
"Hospital General Uriangato","Guanajuato","SSA","GTSSA004650","71"
"HG de Axochiapan Dr. Ángel Ventura Neri","Morelos","SSA","MSSSA000080","70"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","69"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","69"
"Hospital General de Axapusco","México","SSA","MCSSA014143","69"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","67"
"Hgsmf 5 Taxco","Guerrero","IMSS","GRIMS000182","67"
"Tlaxcala","Tlaxcala","ISSSTE","TLIST000042","67"
"Hospital General San Luis de La Paz","Guanajuato","SSA","GTSSA004003","67"
"Hospital General de Chalco","México","SSA","MCSSA001682","65"
"H.g. Chimalhuacán","México","SSA","MCSSA002020","65"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","63"
"H.g. Dr.salvador González Herrejon","México","SSA","MCSSA001011","62"
"Centenario de La Revolucion Mexicana","Morelos","ISSSTE","MSIST000293","60"
"H.g. Dr. Fernando Quiroz Gutiérrez","México","SSA","MCSSA008945","60"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","60"
"Hg Hospital General de Matamoros Dr. Alfredo Pumarejo","Tamaulipas","SSA","TSSSA001031","60"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","58"
"Hospital General de Playa del Carmen","Quintana Roo","SSA","QRSSA018001","56"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","56"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","56"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","56"
"Hgz 30 Mexicali","Baja California","IMSS","BCIMS000122","55"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","51"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","51"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","50"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","50"
"Hgzmf 4 Iguala","Guerrero","IMSS","GRIMS000112","50"
"Hc Santa Maria Huatulco","Oaxaca","SSA","OCSSA021133","50"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","50"
"Hospital Integral de Puerto Peñasco","Sonora","SSA","SRSSA017666","50"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","50"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","50"
"Hgs 7 La Piedad","Michoacán de Ocampo","IMSS","MNIMS000260","50"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","50"
"Hospital General de Saltillo","Coahuila de Zaragoza","SSA","CLSSA002734","50"
"Hospital Comunitario San Felipe","Guanajuato","SSA","GTSSA003600","50"
"H.g. Dr. Gustavo Baz Prada","México","SSA","MCSSA004231","49"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","49"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","48"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","48"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","48"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","47"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","47"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","47"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","47"
"Hospital Regional Río Blanco","Veracruz de Ignacio de La Llave","SSA","VZSSA004860","47"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","45"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","45"
"Hgz 3 Cancun","Quintana Roo","IMSS","QRIMS000060","45"
"H.g. Dr. José María Rodríguez","México","SSA","MCSSA002184","45"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","45"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","45"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","45"
"Hospital General de Minatitlan","Veracruz de Ignacio de La Llave","SSA","VZSSA003595","44"
"H.g. José Vicente Villada","México","SSA","MCSSA001636","44"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","44"
"Hgzmf 5 Zacatepec","Morelos","IMSS","MSIMS000235","43"
"Hg Zitacuaro","Michoacán de Ocampo","SSA","MNSSA004044","43"
"Hgzmf 36 Coatzacoalcos","Veracruz de Ignacio de La Llave","IMSS","VZIMS000231","43"
"HGS 12 San Luis R. Colorado","Baja California","IMSS","BCIMS000064","43"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","42"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","41"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","41"
"Hospital General Ixtapan de La Sal","México","SSA","MCSSA010251","40"
"Hospital General del Valle del Mezquital Ixmiquilpan","Hidalgo","SSA","HGSSA001590","40"
"Hospital General de Cholula","Puebla","SSA","PLSSA008425","39"
"Hgzmf 29 S. Juan Aragon","Ciudad de México","IMSS","DFIMS000230","39"
"Hgzmf 7 Monclova","Coahuila de Zaragoza","IMSS","CLIMS000111","39"
"Hgz 57 La Quebrada","México","IMSS","MCIMS000874","38"
"Hospital General de Cancún Dr Jesus Kumate Rodriguez","Quintana Roo","SSA","QRSSA018062","38"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","38"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","38"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","38"
"Hgr 66 Cd. Juárez","Chihuahua","IMSS","CHIMS000573","37"
