"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hgz 7 Lagos de Moreno","Jalisco","IMSS","JCIMS001264","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Hospital Rural de Oportunidades No. 34","Oaxaca","IMSS-BIENESTAR","OCIMO003304","100"
"Hospital General Patzcuaro","Michoacán de Ocampo","SSA","MNSSA005280","100"
"Hospital Regional de  Xalapa  Dr. Luis F.  Nachon","Veracruz de Ignacio de La Llave","SSA","VZSSA002970","100"
"Hgzmf 4 Iguala","Guerrero","IMSS","GRIMS000112","100"
"Zacapoaxtla","Puebla","IMSS-BIENESTAR","PLIMO002890","100"
"Cd. Valles","San Luis Potosí","ISSSTE","SPIST000055","100"
"Hospital Y Centro Médico San Jorge de Monterrey Sa de Cv","Nuevo León","SMP","NLSMP000810","100"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","100"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","100"
"Hes 71 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000490","100"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","100"
"Hgz 4 Celaya","Guanajuato","IMSS","GTIMS000062","100"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","100"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","100"
"Hospital General Dr. Pedro Daniel Martínez","Michoacán de Ocampo","SSA","MNSSA003735","100"
"Cat Morelos","Ciudad de México","IMSS","DFIMS001082","100"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","100"
"Plan de Arroyos","Veracruz de Ignacio de La Llave","IMSS-BIENESTAR","VZIMO006153","100"
"Hospital Comunitario Aquismon","San Luis Potosí","SSA","SPSSA000064","100"
"Hospital Comunitario Villa de Arista","San Luis Potosí","SSA","SPSSA002654","100"
"Hes Oblatos","Jalisco","IMSS","JCIMS000301","100"
"Axtla de Terrazas","San Luis Potosí","IMSS-BIENESTAR","SPIMO002475","100"
"Hgsmf 4 Tecoman","Colima","IMSS","CMIMS000104","100"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","100"
"Unidad Movil Temporal Covid","México","IMSS","MCIMS001212","100"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Enfermería Militar de Ixtepec Oax.","Oaxaca","SEDENA","OCSDN000014","100"
"Buenavista","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO003954","100"
"San Quintín","Baja California","IMSS-BIENESTAR","BCIMO000070","100"
"Acanceh","Yucatán","IMSS-BIENESTAR","YNIMO000031","100"
"C.s. C/ Hospitalización Adán G. Velarde","Baja California Sur","SSA","BSSSA000192","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Hgz 4 Zamora","Michoacán de Ocampo","IMSS","MNIMS000506","100"
"Hgz 23 Teziutlan","Puebla","IMSS","PLIMS000446","100"
"Villamar","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO003942","100"
"Hospital Materno Celaya","Guanajuato","SSA","GTSSA017530","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Hospital General de  Boca del Rio","Veracruz de Ignacio de La Llave","SSA","VZSSA010212","100"
"Hospital de Especialidades de La Ciudad de Mexico Dr. Belisario Domínguez","Ciudad de México","SSA","DFSSA004265","100"
"Hospital General de Tacambaro Maria Zendejas","Michoacán de Ocampo","SSA","MNSSA002965","100"
"Chignahuapan","Puebla","IMSS-BIENESTAR","PLIMO000691","100"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","100"
"Huautla de Jiménez","Oaxaca","IMSS-BIENESTAR","OCIMO000352","100"
"Hg Ciudad Ixtepec","Oaxaca","SSA","OCSSA016764","100"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","100"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","100"
"Hospital General de Minatitlan","Veracruz de Ignacio de La Llave","SSA","VZSSA003595","100"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","100"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
