"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Hgr 1 Tijuana","Baja California","IMSS","BCIMS000373","100"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","100"
"Hospital General Valle de Santiago","Guanajuato","SSA","GTSSA017385","100"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","100"
"Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA004855","100"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","100"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","100"
"Coatzacoalcos","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000062","100"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Dr. Francisco Galindo Chavez","Coahuila de Zaragoza","ISSSTE","CLIST000123","100"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Ricardo Flores Magon","Michoacán de Ocampo","ISSSTE","MNIST000103","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","97"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","97"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","94"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","94"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","91"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","91"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","89"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","89"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","86"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","83"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","83"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","83"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","81"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","81"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","81"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","80"
"Hospital General Las Américas","México","SSA","MCSSA010280","80"
"H.g. Dr. Fernando Quiroz Gutiérrez","México","SSA","MCSSA008945","78"
"Iguala de La Independencia","Guerrero","ISSSTE","GRIST000153","75"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","71"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","70"
"Hospital General de Chalco","México","SSA","MCSSA001682","68"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","68"
"Hg Hospital General de Matamoros Dr. Alfredo Pumarejo","Tamaulipas","SSA","TSSSA001031","67"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","67"
"Hospital General de Playa del Carmen","Quintana Roo","SSA","QRSSA018001","67"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","67"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","65"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","64"
"Dr. Jose Ma. Rodriguez","Coahuila de Zaragoza","ISSSTE","CLIST000106","62"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","60"
"Hospital Regional Tepatitlan","Jalisco","SSA","JCSSA005584","60"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","60"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","60"
"Hospital Comunitario Apaseo El Alto","Guanajuato","SSA","GTSSA017402","57"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","56"
"Hospital General Tula","Hidalgo","SSA","HGSSA015532","55"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","54"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","51"
"Hospital General Guanajuato ´´dr. Valentín Gracia´´","Guanajuato","SSA","GTSSA001454","50"
"Hgsmf 5 Taxco","Guerrero","IMSS","GRIMS000182","50"
"Ixmiquilpan","Hidalgo","ISSSTE","HGIST000065","50"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","50"
"Hospital General Actopan","Hidalgo","SSA","HGSSA000156","50"
"Dr. Jorge Soberon Acevedo","Guerrero","SSA","GRSSA004490","50"
"Instituto Nacional de Rehabilitación","Ciudad de México","SSA/CC","DFSSA003956","50"
"Monclova","Coahuila de Zaragoza","ISSSTE","CLIST000065","50"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","50"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","47"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","47"
"Centenario de La Revolucion Mexicana","Morelos","ISSSTE","MSIST000293","46"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","46"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","46"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","46"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","45"
"Lic. Adolfo Lopez Mateos","Ciudad de México","ISSSTE","DFIST000201","45"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","45"
"H.g. Chimalhuacán","México","SSA","MCSSA002020","45"
"Hospital General de Axapusco","México","SSA","MCSSA014143","45"
"Hospital General Celaya","Guanajuato","SSA","GTSSA000766","44"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","44"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","44"
"Hospital General Reynosa Dr. José María Cantú Garza","Tamaulipas","SSA","TSSSA001772","44"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","43"
"19 (extensión Hospital Pachuca)","Hidalgo","SSA","HGSSA005020","43"
"Hospital General Piedras Negras  Dr Salvador Chavarria Sanchez.","Coahuila de Zaragoza","SSA","CLSSA002763","43"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","41"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","40"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","40"
"Hospital Regional Villahermosa","Tabasco","PEMEX","TCPMX000014","40"
"Hc Santa Maria Huatulco","Oaxaca","SSA","OCSSA021133","40"
"Troncoso","Ciudad de México","IMSS","DFIMS000312","38"
"Hospital General de Cancún Dr Jesus Kumate Rodriguez","Quintana Roo","SSA","QRSSA018062","38"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","38"
"H.g. Dr. Gustavo Baz Prada","México","SSA","MCSSA004231","38"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","37"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","37"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","36"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","34"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","34"
"Hospital General de Cholula","Puebla","SSA","PLSSA008425","34"
"Hospital General Pénjamo","Guanajuato","SSA","GTSSA002760","33"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","33"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","33"
"Dr. Rafael Barba Ocampo","Morelos","ISSSTE","MSIST000025","33"
"Hgzmf 5 Zacatepec","Morelos","IMSS","MSIMS000235","33"
"Cd. del Carmen","Campeche","ISSSTE","CCIST000033","33"
"Hgzmf 28 Martinez Torre","Veracruz de Ignacio de La Llave","IMSS","VZIMS000651","33"
"Hospital Infantil de Especialidades de Ciudad Juárez","Chihuahua","SSA","CHSSA018012","33"
"Hg Putla Amigo del Niño Y de La Madre","Oaxaca","SSA","OCSSA020655","33"
"Hgzmf 1 Campeche","Campeche","IMSS","CCIMS000016","33"
"Tuxpan","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000296","33"
"Hospital General de Mexicali","Baja California","SSA","BCSSA000440","32"
"Hgzmf 29 S. Juan Aragon","Ciudad de México","IMSS","DFIMS000230","32"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","31"
"Hospital General de Saltillo","Coahuila de Zaragoza","SSA","CLSSA002734","31"
"Hgzmf 7 Monclova","Coahuila de Zaragoza","IMSS","CLIMS000111","30"
"Hospital General Uriangato","Guanajuato","SSA","GTSSA004650","30"
"Hgz 14 C/unidad Quemados","Sonora","IMSS","SRIMS000900","30"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","30"
