"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Instituto Nacional de Rehabilitación","Ciudad de México","SSA/CC","DFSSA003956","100"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","95"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","75"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","67"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","64"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","52"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","50"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","44"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","44"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","38"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","32"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","31"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","27"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","26"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","25"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","24"
"Valentin Gomez Farias","Jalisco","ISSSTE","JCIST000132","17"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","17"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","17"
"Hr_issste","Puebla","ISSSTE","PLIST000101","15"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","15"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","13"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","12"
"La Paz","Baja California Sur","ISSSTE","BSIST000330","8"
"Merida","Yucatán","ISSSTE","YNIST000030","8"
"Monterrey","Nuevo León","ISSSTE","NLIST000105","6"
"Dr. Fernando Ocaranza","Sonora","ISSSTE","SRIST000133","3"
"Presidente Benito Juarez","Oaxaca","ISSSTE","OCIST000112","0"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","0"
"5 de Diciembre","Baja California","ISSSTE","BCIST000040","0"
"Centenario de La Revolucion Mexicana","Morelos","ISSSTE","MSIST000293","0"
"Tlaxcala","Tlaxcala","ISSSTE","TLIST000042","0"
"Morelia","Michoacán de Ocampo","ISSSTE","MNIST000120","0"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","0"
"Dr. Jose Ma. Rodriguez","Coahuila de Zaragoza","ISSSTE","CLIST000106","0"
"Fray Junipero Serra","Baja California","ISSSTE","BCIST000093","0"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","0"
"Toluca","México","ISSSTE","MCIST000215","0"
"Dr. Ismael Vazquez Ortiz","Querétaro","ISSSTE","QTIST000046","0"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","0"
"Zacatecas","Zacatecas","ISSSTE","ZSIST000160","0"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","0"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","-7"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","-25"
"Leon","Guanajuato","ISSSTE","GTIST000091","-100"
