"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hped Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000616","100"
"Hgz 4 Celaya","Guanajuato","IMSS","GTIMS000062","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hes Oblatos","Jalisco","IMSS","JCIMS000301","100"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","100"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","100"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","100"
"Hgz 17 Monterrey","Nuevo León","IMSS","NLIMS000356","100"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","100"
"Hgz 3 Cancun","Quintana Roo","IMSS","QRIMS000060","100"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","100"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","100"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","100"
"Hgz 33 Felix U. Gomez","Nuevo León","IMSS","NLIMS000361","100"
"Hgzmf 36 Coatzacoalcos","Veracruz de Ignacio de La Llave","IMSS","VZIMS000231","100"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","100"
"Rioverde","San Luis Potosí","ISSSTE","SPIST000096","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","100"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hgz 89 Guadalajara","Jalisco","IMSS","JCIMS000342","100"
"Hgr 1 Charo","Michoacán de Ocampo","IMSS","MNIMS000605","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Hospital General Patzcuaro","Michoacán de Ocampo","SSA","MNSSA005280","100"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","100"
"Hgzmf 11 Cd. Delicias","Chihuahua","IMSS","CHIMS000206","100"
"Hospital de Especialidades  Pediatrico León","Guanajuato","SSA","GTSSA017525","100"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","100"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","100"
"Hospital General de Occidente","Jalisco","SSA","JCSSA007066","100"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","100"
"Hospital General Guasave","Sinaloa","SSA","SLSSA001255","100"
"Hgzmf 12 Lazaro Cardenas","Michoacán de Ocampo","IMSS","MNIMS000161","100"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Hgz 2 Tulancingo","Hidalgo","IMSS","HGIMS000181","100"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","100"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","100"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","100"
"Hgzmf 23 Hidalgo Parral","Chihuahua","IMSS","CHIMS000276","100"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","100"
"Hgz 51 Chapala","Durango","IMSS","DGIMS000095","100"
"Hgz 21 Tepatitlan","Jalisco","IMSS","JCIMS000914","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","100"
"Hgzmf 8 Cd. Sahagun","Hidalgo","IMSS","HGIMS000111","100"
"Hes 71 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000490","100"
"Hes 25 Monterrey","Nuevo León","IMSS","NLIMS000303","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hcard 34 Lincoln","Nuevo León","IMSS","NLIMS000315","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"Dr. Rafael Barba Ocampo","Morelos","ISSSTE","MSIST000025","100"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","100"
"Hgr 46 Guadalaja","Jalisco","IMSS","JCIMS000371","91"
"Hgzmf 8 Ensenada","Baja California","IMSS","BCIMS000011","89"
"Hospital Para El Niño Imiem","México","SME","MCSME000011","88"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","84"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","83"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","82"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","82"
"Hgzmf 50 Lerdo Tejada","Veracruz de Ignacio de La Llave","IMSS","VZIMS000634","80"
"Hospital General Regional No. 2 El Marques","Querétaro","IMSS","QTIMS000285","76"
"Hgzmf 24 Nueva Rosita","Coahuila de Zaragoza","IMSS","CLIMS000391","75"
"Hgz 36 José Cardel","Veracruz de Ignacio de La Llave","IMSS","VZIMS000144","75"
"19 (extensión Hospital Actopan)","Hidalgo","SSA","HGSSA005056","75"
"Hgzmf 2 Salina Cruz","Oaxaca","IMSS","OCIMS000170","75"
"Centro de Atencion Temporal Covid 19","Michoacán de Ocampo","IMSS","MNIMS000646","73"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","73"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","73"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","71"
"Patzcuaro","Michoacán de Ocampo","ISSSTE","MNIST000144","67"
"Cd. del Carmen","Campeche","ISSSTE","CCIST000033","67"
"Hgsmf 2 Cd.constitucion","Baja California Sur","IMSS","BSIMS000014","67"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","67"
"Hospital General Pachuca","Hidalgo","SSA","HGSSA002430","65"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","64"
"Hgz 11 Jalapa","Veracruz de Ignacio de La Llave","IMSS","VZIMS000564","62"
"Hgrmf 1 Cuernavaca","Morelos","IMSS","MSIMS000054","61"
"Hgr Orizaba","Veracruz de Ignacio de La Llave","IMSS","VZIMS000733","61"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","60"
"Hospital Rural de Oportunidades No. 34","Oaxaca","IMSS-BIENESTAR","OCIMO003304","60"
"Hgz 13 Matamoros","Tamaulipas","IMSS","TSIMS000211","60"
"Hospital General de La Zona Norte  Bicentenario de La Independencia","Puebla","SSA","PLSSA015230","60"
"Unidad  Materno Infantil","Puebla","SME","PLSME000353","58"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","58"
"Hgzmf 3 Mazatlan","Sinaloa","IMSS","SLIMS000341","57"
"Hospital General Cadereyta","Querétaro","SSA","QTSSA000475","57"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","56"
"Hgz 11 Nuevo Laredo","Tamaulipas","IMSS","TSIMS000276","56"
"Hospital General de Tulancingo","Hidalgo","SSA","HGSSA018000","56"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","56"
"Hgr 1 Queretaro","Querétaro","IMSS","QTIMS000092","55"
"Hgz 6 Cd.juárez","Chihuahua","IMSS","CHIMS000293","55"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","54"
"Hgsmf 26 Cabo San Lucas","Baja California Sur","IMSS","BSIMS000154","54"
"Hgz 15 Tehuacan","Puebla","IMSS","PLIMS000405","54"
"Hgr 110 Oblatos","Jalisco","IMSS","JCIMS000354","53"
"Cat Morelos","Ciudad de México","IMSS","DFIMS001082","52"
"Hgzmf 2 Saltillo","Coahuila de Zaragoza","IMSS","CLIMS000333","50"
"Hgzmf 1 Cd. Víctoria","Tamaulipas","IMSS","TSIMS000380","50"
"Hgr 180 Tlajomulco","Jalisco","IMSS","JCIMS001392","50"
"Hospital General de Zona 92","Coahuila de Zaragoza","IMSS","CLIMS000601","50"
"Instituto Nacional de Cardiología Ignacio Chávez","Ciudad de México","SSA/CC","DFSSA004031","50"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","50"
"Axtla de Terrazas","San Luis Potosí","IMSS-BIENESTAR","SPIMO002475","50"
"Soto La Marina","Tamaulipas","IMSS-BIENESTAR","TSIMO000796","50"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","50"
"Hospital Integral de Tlanchinol","Hidalgo","SSA","HGSSA015503","50"
"Dr. Manuel F. Rodriguez","Tamaulipas","ISSSTE","TSIST000071","50"
"Hospital General Zacatecas Luz González Cosio","Zacatecas","SSA","ZSSSA013143","50"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","50"
"Hgsmf 26 Tuxpan","Veracruz de Ignacio de La Llave","IMSS","VZIMS001071","50"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","49"
"Hgz 1 Aguascalientes","Aguascalientes","IMSS","ASIMS000021","49"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","48"
"Hgr 12 Benito Juárez","Yucatán","IMSS","YNIMS000095","46"
"Hospital General Dr. Pedro Daniel Martínez","Michoacán de Ocampo","SSA","MNSSA003735","44"
"Hgr 270 Reynosa","Tamaulipas","IMSS","TSIMS000533","44"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","42"
"Hgr1 C.obregon","Sonora","IMSS","SRIMS000145","41"
"Anexo Unidad de Medicina Familiar 86","Coahuila de Zaragoza","IMSS","CLIMS000613","41"
"Hospital General Regional No. 58","Guanajuato","IMSS","GTIMS000564","41"
"Hgz 6 Cd. Valles","San Luis Potosí","IMSS","SPIMS000072","41"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","40"
"Hcard Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000575","40"
"Centro Médico Naval","Ciudad de México","SEMAR","DFSMA000010","40"
"Hospital General Huichapan","Hidalgo","SSA","HGSSA001503","40"
"Hg Infantil Eva Samano de López Mateos","Michoacán de Ocampo","SSA","MNSSA001874","40"
"Hospital Pediátrico de Sinaloa","Sinaloa","SSA","SLSSA002556","40"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","40"
"Hgzmf 7 Cuautla","Morelos","IMSS","MSIMS000030","40"
