"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Materno Celaya","Guanajuato","SSA","GTSSA017530","100"
"Coatzacoalcos","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000062","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","100"
"Pinos","Zacatecas","IMSS-BIENESTAR","ZSIMO000820","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"Hgz 4 Zamora","Michoacán de Ocampo","IMSS","MNIMS000506","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","100"
"Hes Oblatos","Jalisco","IMSS","JCIMS000301","100"
"Hospital Regional Cocula","Jalisco","SSA","JCSSA001401","100"
"19","Guanajuato","SSA","GTSSA002101","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Acanceh","Yucatán","IMSS-BIENESTAR","YNIMO000031","100"
"Hospital General Jalpan","Querétaro","SSA","QTSSA001052","100"
"Hospital de Especialidades  Pediatrico León","Guanajuato","SSA","GTSSA017525","100"
"Hg Tuxtepec","Oaxaca","SSA","OCSSA002146","100"
"Enfermería Militar de Ixtepec Oax.","Oaxaca","SEDENA","OCSDN000014","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Hospital General Cadereyta","Querétaro","SSA","QTSSA000475","100"
"Hospital de Especialidades de La Ciudad de Mexico Dr. Belisario Domínguez","Ciudad de México","SSA","DFSSA004265","100"
"Hospital General Pabellón de Arteaga","Aguascalientes","SSA","ASSSA000614","100"
"Hgz 8 Uruapan","Michoacán de Ocampo","IMSS","MNIMS000424","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","100"
"Hospital Comunitario Aquismon","San Luis Potosí","SSA","SPSSA000064","100"
"Hospital Lic. Adolfo López Mateos (cd. Obregón)","Sonora","SME","SRSME000023","100"
"Buenavista","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO003954","100"
"San Juanito","Chihuahua","IMSS-BIENESTAR","CHIMO000224","100"
"C.s. C/ Hospitalización Adán G. Velarde","Baja California Sur","SSA","BSSSA000192","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","100"
"Hospital General Rincón de Romos","Aguascalientes","SSA","ASSSA000655","100"
"Hospital Militar Regional de Especialidades de Monterrey N. L.","Nuevo León","SEDENA","NLSDN000012","100"
"Hc Hospital Integral Comunitario Chalcatongo","Oaxaca","SSA","OCSSA000343","100"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Hg Ciudad Ixtepec","Oaxaca","SSA","OCSSA016764","100"
"Hospital General Patzcuaro","Michoacán de Ocampo","SSA","MNSSA005280","100"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","100"
"Hgzmf 11 Cd. Delicias","Chihuahua","IMSS","CHIMS000206","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","100"
"Hospital Rural de Oportunidades No. 34","Oaxaca","IMSS-BIENESTAR","OCIMO003304","100"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","100"
"Hospital General Villa","Ciudad de México","SSA","DFSSA000881","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Hospital General de Tacambaro Maria Zendejas","Michoacán de Ocampo","SSA","MNSSA002965","100"
"Hospital General de Ríoverde","San Luis Potosí","SSA","SPSSA000945","100"
"Soto La Marina","Tamaulipas","IMSS-BIENESTAR","TSIMO000796","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","100"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","100"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","100"
"Hgz 33 Felix U. Gomez","Nuevo León","IMSS","NLIMS000361","100"
"Hospital General Xoco","Ciudad de México","SSA","DFSSA003162","100"
"Villamar","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO003942","100"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","100"
"Hgz 3 Navojoa","Sonora","IMSS","SRIMS000541","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Rio Bravo","Tamaulipas","ISSSTE","TSIST000170","100"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","100"
"Chignahuapan","Puebla","IMSS-BIENESTAR","PLIMO000691","100"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","100"
"Hg Salina Cruz","Oaxaca","SSA","OCSSA019873","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Charcas","San Luis Potosí","IMSS-BIENESTAR","SPIMO000546","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","100"
