"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","100"
"Hgz 3 Navojoa","Sonora","IMSS","SRIMS000541","100"
"Apatzingan de La Constitucion","Michoacán de Ocampo","ISSSTE","MNIST000016","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","100"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","100"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","100"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","100"
"Hgz 8 Caborca","Sonora","IMSS","SRIMS000116","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","100"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","100"
"Morelia","Michoacán de Ocampo","ISSSTE","MNIST000120","100"
"Hospital General León","Guanajuato","SSA","GTSSA005683","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Hospital General de Saltillo","Coahuila de Zaragoza","SSA","CLSSA002734","100"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Hospital Materno Infantil de Coatzacoalcos","Veracruz de Ignacio de La Llave","SSA","VZSSA008290","100"
"Enfermería Militar de Ixtepec Oax.","Oaxaca","SEDENA","OCSDN000014","100"
"San Cristobal de Las Casas","Chiapas","ISSSTE","CSIST000193","100"
"Hes 1 Merida","Yucatán","IMSS","YNIMS000071","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hgzmf 10 S. Ixcuintla","Nayarit","IMSS","NTIMS000144","100"
"Hgz 2 Tuxtla Gutiérrez","Chiapas","IMSS","CSIMS000251","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","100"
"Hospital de Especialidades de La Mujer","Oaxaca","SSA","OCSSA007705","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hospital Militar Regional de Acapulco Gro.","Guerrero","SEDENA","GRSDN000014","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Hospital General Dr. Enrique Cabrera","Ciudad de México","SSA","DFSSA017886","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","100"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","100"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","100"
"San Luis Rio Colorado","Sonora","ISSSTE","SRIST000203","100"
"Hospital Militar de Zona de Guadalupe Zac.","Zacatecas","SEDENA","ZSSDN000016","100"
"H.g. Jilotepec","México","SSA","MCSSA010053","100"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","100"
"Enfermería Militar de San Miguel de Los Jagueyes Mex.","México","SEDENA","MCSDN000035","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000226","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hospital General de Occidente","Jalisco","SSA","JCSSA007066","100"
"Hospital General Silao","Guanajuato","SSA","GTSSA017023","100"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","99"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","98"
"Hgz 30 Mexicali","Baja California","IMSS","BCIMS000122","98"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","95"
"Hes 2 Cm Obregon","Sonora","IMSS","SRIMS000150","95"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","94"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","94"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","94"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","94"
"Hospital Militar de Zona de El Vergel Iztapalapa","Ciudad de México","SEDENA","DFSDN000016","94"
"Hgzmf 29 S. Juan Aragon","Ciudad de México","IMSS","DFIMS000230","93"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","93"
"Hospital del Niño Morelense","Morelos","SSA","MSSSA002863","93"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","93"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","93"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","92"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","92"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","91"
"Dr. Rafael Barba Ocampo","Morelos","ISSSTE","MSIST000025","91"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","90"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","90"
"Acapulco","Guerrero","ISSSTE","GRIST000025","90"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","90"
"Hospital General de Axapusco","México","SSA","MCSSA014143","89"
"Hospital General de Mexicali","Baja California","SSA","BCSSA000440","89"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","89"
"81/o. Batallón de Infanteria","Ciudad de México","SEDENA","DFSDN000115","89"
"Hospital General Navojoa","Sonora","SSA","SRSSA001670","89"
"Hgzmf 16 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000432","89"
"Dr. Bernardo Sepulveda Gutiérrez","Guerrero","SSA","GRSSA004753","88"
