"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Heroica Ciudad de Huajuapan de León","Oaxaca","IMSS-BIENESTAR","OCIMO000335","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","100"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Hospital General Balbuena","Ciudad de México","SSA","DFSSA003722","100"
"Zimapan","Hidalgo","ISSSTE","HGIST000362","100"
"Hospital Lic. Adolfo López Mateos (cd. Obregón)","Sonora","SME","SRSME000023","100"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Hospital General Calvillo","Aguascalientes","SSA","ASSSA000404","100"
"Hospital Privado de Hermosillo S.a. de C.v. Cima","Sonora","SMP","SRSMP000413","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Hospital Militar Regional de Irapuato Gto.","Guanajuato","SEDENA","GTSDN000010","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Hospital General Santiago Ixcuintla","Nayarit","SSA","NTSSA002166","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Hospital Basico Comunitario de Tecuala","Nayarit","SSA","NTSSA016072","100"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","100"
"Hgzmf 7 Cuautla","Morelos","IMSS","MSIMS000030","96"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","95"
"Hgz 15 Tehuacan","Puebla","IMSS","PLIMS000405","94"
"Unidad  Materno Infantil","Puebla","SME","PLSME000353","94"
"Unidad de Detección Y Diagnostico Saltillo","Coahuila de Zaragoza","IMSS","CLIMS000596","92"
"Hospital General Tehuacan","Puebla","SSA","PLSSA003663","92"
"Umf 13 Azcapotzalco","Ciudad de México","IMSS","DFIMS000032","89"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","89"
"Centro Banamex","Ciudad de México","SSA","DFSSA004970","85"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","84"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","81"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","81"
"Unidad Móvil Temporal Covid","Ciudad de México","IMSS","DFIMS001065","80"
"Hospital General Jalpan","Querétaro","SSA","QTSSA001052","80"
"Hospital Regional Valle de Chalco Solidaridad Issemym","México","SME","MCSME000776","80"
"Hospital Comunitario Jerecuaro","Guanajuato","SSA","GTSSA001915","80"
"3/er. Regimiento Blindado de Reconocimiento","Morelos","SEDENA","MSSDN000072","80"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","79"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","78"
"Hospital General San Luis de La Paz","Guanajuato","SSA","GTSSA004003","77"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","76"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","75"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","75"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","75"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","74"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","74"
"6/o. Regimiento Bilndado de Recnocimiento","Puebla","SEDENA","PLSDN000155","72"
"Hospital Militar Regional de Chilpancingo Gro.","Guerrero","SEDENA","GRSDN000026","71"
"Hospital Regional de Ameca","Jalisco","SSA","JCSSA000165","70"
"Hospital General San Miguel Allende¨ Felipe G. Dobarganes¨","Guanajuato","SSA","GTSSA000310","70"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","70"
"Hgzmf 3 Salamanca","Guanajuato","IMSS","GTIMS000330","70"
"Cessa Maximiliano Dorantes","Tabasco","SSA","TCSSA001245","70"
"Hospital General de Tekax","Yucatán","SSA","YNSSA013476","70"
"Hospital Central Sur de Alta Especialidad","Ciudad de México","PEMEX","DFPMX000024","69"
"Hospital Santa Cecilia de Monterrey","Nuevo León","SMP","NLSMP000740","68"
"Centenario Hospital Miguel Hidalgo","Aguascalientes","SSA","ASSSA001331","68"
"Santiago Juxtlahuaca","Oaxaca","IMSS-BIENESTAR","OCIMO004050","67"
"Hospital de Tlapa","Guerrero","SSA","GRSSA008101","67"
"Hgzmf 4 Iguala","Guerrero","IMSS","GRIMS000112","67"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","67"
"Hgzmf 8 Zihuatanejo","Guerrero","IMSS","GRIMS000124","67"
"Hospital General San Francisco","Nayarit","SSA","NTSSA002084","67"
"Hgzmf 28 Martinez Torre","Veracruz de Ignacio de La Llave","IMSS","VZIMS000651","67"
"H.g. Tenancingo","México","SSA","MCSSA006430","67"
"Hospital Regional Atlacomulco Issemym","México","SME","MCSME000781","67"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","65"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","65"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","64"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","64"
"Hgzmf 2 Irapuato","Guanajuato","IMSS","GTIMS000185","64"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","64"
"Hospital General Villa","Ciudad de México","SSA","DFSSA000881","63"
"Hg Zitacuaro","Michoacán de Ocampo","SSA","MNSSA004044","63"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","63"
"Hes Puebla","Puebla","IMSS","PLIMS000200","63"
"22/o. Batallón de   Infantería","Ciudad de México","SEDENA","DFSDN000103","63"
"Hospital General Cuernavaca","Morelos","ISSSTE","MSIST000305","63"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","62"
"Hospital General de Axapusco","México","SSA","MCSSA014143","62"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","62"
"Hgz 3 S. Juan del Rio","Querétaro","IMSS","QTIMS000186","61"
"Hospital del Niño Morelense","Morelos","SSA","MSSSA002863","60"
"Centro Médico Naval","Ciudad de México","SEMAR","DFSMA000010","60"
"Hospital General de La Zona Norte  Bicentenario de La Independencia","Puebla","SSA","PLSSA015230","60"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","59"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","58"
"Hospital General de Cholula","Puebla","SSA","PLSSA008425","58"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","58"
"39/o. Batallón de Infantería","Veracruz de Ignacio de La Llave","SEDENA","VZSDN000162","58"
"Hospital Central del Estado","Chihuahua","SSA","CHSSA000676","57"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","57"
"Tlacolula de Matamoros","Oaxaca","IMSS-BIENESTAR","OCIMO004750","57"
"Hgr 1 Queretaro","Querétaro","IMSS","QTIMS000092","56"
"Hgzmf 2 Salina Cruz","Oaxaca","IMSS","OCIMS000170","56"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","56"
"Umf 45 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000195","56"
"Hgzmf 5 Zacatepec","Morelos","IMSS","MSIMS000235","56"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","55"
"Hospital General Iztapalapa","Ciudad de México","SSA","DFSSA001540","55"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","54"
"Hospital General Queretaro","Querétaro","SSA","QTSSA001752","54"
"Hospital Civil de Guadalajara Fray Antonio Alcalde","Jalisco","SSA","JCSSA002195","54"
"Hospital General Ometepec","Guerrero","SSA","GRSSA005762","54"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","53"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","53"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","53"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","53"
"Hgzmf 2 Apizaco","Tlaxcala","IMSS","TLIMS000030","53"
"Hospital General de Mazatlán","Sinaloa","SSA","SLSSA002585","52"
"Hgzmf 3 Mazatlan","Sinaloa","IMSS","SLIMS000341","52"
"81/o. Batallón de Infanteria","Ciudad de México","SEDENA","DFSDN000115","52"
"Hospital General Dr Eduardo Vazquez N","Puebla","SSA","PLSSA002490","51"
"Hgzmf 8 Cd. Sahagun","Hidalgo","IMSS","HGIMS000111","50"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","50"
"Hospital Integral de Tlanchinol","Hidalgo","SSA","HGSSA015503","50"
"Hospital General de Matehuala","San Luis Potosí","SSA","SPSSA002992","50"
"19 (extensión Hospital Pachuca)","Hidalgo","SSA","HGSSA005020","50"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","50"
"Hospital Integral de Puerto Peñasco","Sonora","SSA","SRSSA017666","50"
"Hospital General de Soledad de Graciano Sánchez","San Luis Potosí","SSA","SPSSA017313","50"
"Hgzmf 50 Lerdo Tejada","Veracruz de Ignacio de La Llave","IMSS","VZIMS000634","50"
"Hospital General Guanajuato ´´dr. Valentín Gracia´´","Guanajuato","SSA","GTSSA001454","50"
"Hospital General Rincón de Romos","Aguascalientes","SSA","ASSSA000655","50"
"11/o. Batallon de Infanteria","Yucatán","SEDENA","YNSDN000072","50"
"Enfermería Militar de Apatzingan Mich.","Michoacán de Ocampo","SEDENA","MNSDN000010","50"
"Instituto Nacional de Cardiología Ignacio Chávez","Ciudad de México","SSA/CC","DFSSA004031","50"
"Hospital General Regional No. 2 El Marques","Querétaro","IMSS","QTIMS000285","49"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","49"
"Hgzmf 2 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000183","49"
"Hospital de Especialidades de La Ciudad de Mexico Dr. Belisario Domínguez","Ciudad de México","SSA","DFSSA004265","49"
