"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Hg Pochutla","Oaxaca","SSA","OCSSA003715","100"
"Pinotepa Nacional","Oaxaca","ISSSTE","OCIST000240","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Hospital General Salina Cruz","Oaxaca","PEMEX","OCPMX000010","100"
"Tehuantepec","Oaxaca","ISSSTE","OCIST000252","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","100"
"19 No. 14","Nayarit","SEDENA","NTSDN000034","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hgz 11 Nuevo Laredo","Tamaulipas","IMSS","TSIMS000276","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hospital General de Huejotzingo","Puebla","SSA","PLSSA009001","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
