"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"H.g. Dr.salvador González Herrejon","México","SSA","MCSSA001011","100"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hospital General Pénjamo","Guanajuato","SSA","GTSSA002760","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","98"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","97"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","90"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","89"
"Hgr 1 Tijuana","Baja California","IMSS","BCIMS000373","88"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","87"
"Hospital General del Valle del Mezquital Ixmiquilpan","Hidalgo","SSA","HGSSA001590","86"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","84"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","83"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","80"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","78"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","77"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","75"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","75"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","71"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","71"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","70"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","69"
"Ricardo Flores Magon","Michoacán de Ocampo","ISSSTE","MNIST000103","67"
"Hospital General Acambaro Miguel Hidalgo","Guanajuato","SSA","GTSSA017414","67"
"Hc Santa Maria Huatulco","Oaxaca","SSA","OCSSA021133","67"
"Hospital General de Chalco","México","SSA","MCSSA001682","65"
"Hospital General de Playa del Carmen","Quintana Roo","SSA","QRSSA018001","64"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","64"
"Dr. Jose Ma. Rodriguez","Coahuila de Zaragoza","ISSSTE","CLIST000106","62"
"Hgzmf 7 Monclova","Coahuila de Zaragoza","IMSS","CLIMS000111","61"
"Dr. Francisco Galindo Chavez","Coahuila de Zaragoza","ISSSTE","CLIST000123","60"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","60"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","59"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","59"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","58"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","56"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","55"
"Hospital General de Cancún Dr Jesus Kumate Rodriguez","Quintana Roo","SSA","QRSSA018062","55"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","54"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","50"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","50"
"H.g. Jilotepec","México","SSA","MCSSA010053","50"
"Hgs 5 Guerrero Negro","Baja California Sur","IMSS","BSIMS000072","50"
"Monclova","Coahuila de Zaragoza","ISSSTE","CLIST000065","50"
"Hospital General de Mexicali","Baja California","SSA","BCSSA000440","50"
"Hospital General Ixtapan de La Sal","México","SSA","MCSSA010251","50"
"Hospital Comunitario Moroleón","Guanajuato","SSA","GTSSA017443","50"
"La Paz","Baja California Sur","ISSSTE","BSIST000330","50"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","49"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","47"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","47"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","46"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","45"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","45"
