"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","100"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Hospital Materno Celaya","Guanajuato","SSA","GTSSA017530","100"
"Cerritos","San Luis Potosí","IMSS-BIENESTAR","SPIMO000283","100"
"Santiago Juxtlahuaca","Oaxaca","IMSS-BIENESTAR","OCIMO004050","100"
"Hospital General de Mazatlán","Sinaloa","SSA","SLSSA002585","100"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","100"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","100"
"Hospital General Tecomán Dr. José F. Rivas Guzmán","Colima","SSA","CMSSA001023","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Hospital Y Centro Médico San Jorge de Monterrey Sa de Cv","Nuevo León","SMP","NLSMP000810","100"
"Hospital Pediátrico Villa","Ciudad de México","SSA","DFSSA000840","100"
"Hospital Regional de Alta Especialidad del Niño Dr. Rodolfo Nieto Padrón","Tabasco","SSA","TCSSA001040","100"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","100"
"Hospital Básico Comunitario de Compostela","Nayarit","SSA","NTSSA016060","100"
"Hospital Comunitario Ciudad del Maíz","San Luis Potosí","SSA","SPSSA000262","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Hospital Comunitario Tamazunchale","San Luis Potosí","SSA","SPSSA001703","100"
"Coatzacoalcos","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000062","100"
"Hospital Basico Comunitario de Xilitla","San Luis Potosí","SSA","SPSSA017144","100"
"Hospital General de Axapusco","México","SSA","MCSSA014143","100"
"Dr. Bernardo Sepulveda Gutiérrez","Guerrero","SSA","GRSSA004753","100"
"Zacatipan","San Luis Potosí","IMSS-BIENESTAR","SPIMO001461","100"
"Zacatipan","Puebla","IMSS-BIENESTAR","PLIMO000551","100"
"San Ildefonso Villa Alta","Oaxaca","IMSS-BIENESTAR","OCIMO001315","100"
"Hospital Comunitario Aquismon","San Luis Potosí","SSA","SPSSA000064","100"
"Hospital Naval de Veracruz","Veracruz de Ignacio de La Llave","SEMAR","VZSMA000040","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Hospital Regional de  Xalapa  Dr. Luis F.  Nachon","Veracruz de Ignacio de La Llave","SSA","VZSSA002970","100"
"Hospital General Ometepec","Guerrero","SSA","GRSSA005762","100"
"Hospital Santa Cecilia de Monterrey","Nuevo León","SMP","NLSMP000740","100"
"Hospital Comunitario Villa de Arista","San Luis Potosí","SSA","SPSSA002654","100"
"Maxcanú","Yucatán","IMSS-BIENESTAR","YNIMO000376","100"
"Hospital General de Minatitlan","Veracruz de Ignacio de La Llave","SSA","VZSSA003595","100"
"19 (extensión Hospital Huejutla)","Hidalgo","SSA","HGSSA005032","100"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","100"
