"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Hgr 45 Guadalajara","Jalisco","IMSS","JCIMS000366","100"
"Enfermería Militar La Boticaria Ver.","Veracruz de Ignacio de La Llave","SEDENA","VZSDN000010","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"Hgz 35 Cd.juárez","Chihuahua","IMSS","CHIMS000305","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Hgz 6 Cd.juárez","Chihuahua","IMSS","CHIMS000293","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Puerto Vallarta","Jalisco","ISSSTE","JCIST000086","100"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","100"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","100"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","100"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","100"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","100"
"Pinotepa Nacional","Oaxaca","ISSSTE","OCIST000240","100"
"Hospital Militar de Zona de Cinco de Mayo Dgo.","Durango","SEDENA","DGSDN000014","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Hgzmf 1 Durango","Durango","IMSS","DGIMS000042","100"
"Hospital Militar Regional de Tuxtla Gtz. Chis.","Chiapas","SEDENA","CSSDN000013","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Hospital Central del Estado","Chihuahua","SSA","CHSSA000676","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hgzmf 6 Tepeji del Rio","Hidalgo","IMSS","HGIMS000123","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Hospital Militar Regional de Acapulco Gro.","Guerrero","SEDENA","GRSDN000014","100"
"Cd. Delicias","Chihuahua","ISSSTE","CHIST000042","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Hg Huajuapan Enf. María del Pilar Sánchez Villavicencio","Oaxaca","SSA","OCSSA000524","100"
"Hgs 22 N.casas Grandes","Chihuahua","IMSS","CHIMS000450","100"
"Zacatecas","Zacatecas","ISSSTE","ZSIST000160","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hospital Militar Regional de Chilpancingo Gro.","Guerrero","SEDENA","GRSDN000026","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","100"
"Hgzmf 2 Zacapu","Michoacán de Ocampo","IMSS","MNIMS000494","100"
"Hospital General Chilapa de Álvarez Pzc","Guerrero","SSA","GRSSA010510","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hgs 7 La Piedad","Michoacán de Ocampo","IMSS","MNIMS000260","100"
"Hgz 3 S. Juan del Rio","Querétaro","IMSS","QTIMS000186","100"
"Dr. Francisco Galindo Chavez","Coahuila de Zaragoza","ISSSTE","CLIST000123","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","100"
