"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","94"
"Instituto Nacional de Rehabilitación","Ciudad de México","SSA/CC","DFSSA003956","85"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","50"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","50"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","36"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","31"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","21"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","17"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","17"
