"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General de Axapusco","México","SSA","MCSSA014143","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hospital General Silao","Guanajuato","SSA","GTSSA017023","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Hes Oblatos","Jalisco","IMSS","JCIMS000301","100"
"Hospital General Dr. Enrique Cabrera","Ciudad de México","SSA","DFSSA017886","100"
"Hospital Militar de Zona de Mexicali B. C.","Baja California","SEDENA","BCSDN000012","100"
"5 de Diciembre","Baja California","ISSSTE","BCIST000040","100"
"Hg Puerto Escondido","Oaxaca","SSA","OCSSA020030","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Enfermería Militar de San Miguel de Los Jagueyes Mex.","México","SEDENA","MCSDN000035","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","100"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","100"
"Hospital General León","Guanajuato","SSA","GTSSA005683","100"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"San Luis Rio Colorado","Sonora","ISSSTE","SRIST000203","100"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","100"
"Hgz 8 Caborca","Sonora","IMSS","SRIMS000116","100"
"Hgz 8 Uruapan","Michoacán de Ocampo","IMSS","MNIMS000424","100"
"Hospital General Torreón (Baja)","Coahuila de Zaragoza","SSA","CLSSA001614","100"
"Hgz 2 Tuxtla Gutiérrez","Chiapas","IMSS","CSIMS000251","100"
"HG Hospital General San Fernando","Tamaulipas","SSA","TSSSA002192","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Dr. Jose Ma. Rodriguez","Coahuila de Zaragoza","ISSSTE","CLIST000106","100"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","100"
"Hospital Regional de Coatzacoalcos Dr.valentin Gómez Farias","Veracruz de Ignacio de La Llave","SSA","VZSSA001150","100"
"Hgr 180 Tlajomulco","Jalisco","IMSS","JCIMS001392","100"
"Hg de Jojutla Dr. Ernesto Meana San Román","Morelos","SSA","MSSSA000961","100"
"Hospital Militar Regional de Mérida Yuc.","Yucatán","SEDENA","YNSDN000014","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hospital General de Occidente","Jalisco","SSA","JCSSA007066","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Enfermería Militar de Ixtepec Oax.","Oaxaca","SEDENA","OCSDN000014","100"
"Hosp. Gral. Renacimiento","Guerrero","SSA","GRSSA000034","100"
"Acapulco","Guerrero","ISSSTE","GRIST000025","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hospital de Especialidades de La Mujer","Oaxaca","SSA","OCSSA007705","100"
"Hospital General de Saltillo","Coahuila de Zaragoza","SSA","CLSSA002734","100"
"Hgsmf 2 Cozumel","Quintana Roo","IMSS","QRIMS000014","100"
"H.g. Jilotepec","México","SSA","MCSSA010053","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Pinotepa Nacional","Oaxaca","ISSSTE","OCIST000240","100"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Hospital Comunitario Santa Cruz de Juventino Rosas","Guanajuato","SSA","GTSSA016842","100"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","100"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","100"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","100"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","100"
"Hgzmf 10 S. Ixcuintla","Nayarit","IMSS","NTIMS000144","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","99"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","97"
"H.g. Chimalhuacán","México","SSA","MCSSA002020","97"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","96"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","96"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","94"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","94"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","94"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","93"
"Comitan de Dominguez","Chiapas","ISSSTE","CSIST000065","93"
"Hospital Regional Río Blanco","Veracruz de Ignacio de La Llave","SSA","VZSSA004860","93"
