"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hospital General de Camargo","Chihuahua","SSA","CHSSA000372","100"
"Hospital General Balbuena","Ciudad de México","SSA","DFSSA003722","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"He de La Niñez Oaxaqueña","Oaxaca","SSA","OCSSA001463","100"
"Hospital Rural de Oportunidades No. 34","Oaxaca","IMSS-BIENESTAR","OCIMO003304","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Heroica Ciudad de Huajuapan de León","Oaxaca","IMSS-BIENESTAR","OCIMO000335","100"
"Hospital Privado de Hermosillo S.a. de C.v. Cima","Sonora","SMP","SRSMP000413","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","100"
"Zimapan","Hidalgo","ISSSTE","HGIST000362","100"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","100"
"Christus Muguerza Hospiales S.a. de C.v. / Sucursal Conchita","Nuevo León","SMP","NLSMP000064","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Hospital General Pabellón de Arteaga","Aguascalientes","SSA","ASSSA000614","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Hospital Comunitario Jerecuaro","Guanajuato","SSA","GTSSA001915","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","100"
"Hospital Militar Regional de Irapuato Gto.","Guanajuato","SEDENA","GTSDN000010","100"
"Hospital General Tehuacan","Puebla","SSA","PLSSA003663","97"
"Umf 13 Azcapotzalco","Ciudad de México","IMSS","DFIMS000032","94"
"Unidad  Materno Infantil","Puebla","SME","PLSME000353","94"
"39/o. Batallón de Infantería","Veracruz de Ignacio de La Llave","SEDENA","VZSDN000162","92"
"Hospital General de Teziutlán","Puebla","SSA","PLSSA008485","90"
"Hospital General Ometepec","Guerrero","SSA","GRSSA005762","88"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","88"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","87"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","86"
"Hospital Civil de Guadalajara Fray Antonio Alcalde","Jalisco","SSA","JCSSA002195","82"
"H.g. Tenancingo","México","SSA","MCSSA006430","81"
"Hgzmf 3 Salamanca","Guanajuato","IMSS","GTIMS000330","81"
"3/er. Regimiento Blindado de Reconocimiento","Morelos","SEDENA","MSSDN000072","80"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","80"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","79"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","78"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","78"
"Centro Banamex","Ciudad de México","SSA","DFSSA004970","78"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","77"
"Umf 45 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000195","77"
"Hospital General de Tulancingo","Hidalgo","SSA","HGSSA018000","77"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","77"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","77"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","76"
"Hospital General Tula","Hidalgo","SSA","HGSSA015532","76"
"Hgzmf 28 Martinez Torre","Veracruz de Ignacio de La Llave","IMSS","VZIMS000651","75"
"Hg Pochutla","Oaxaca","SSA","OCSSA003715","75"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","75"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","75"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","74"
"Hgz 3 S. Juan del Rio","Querétaro","IMSS","QTIMS000186","73"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","73"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","73"
"Unidad Móvil Temporal Covid","Ciudad de México","IMSS","DFIMS001065","73"
"Hgr Orizaba","Veracruz de Ignacio de La Llave","IMSS","VZIMS000733","73"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","72"
"Hgzmf 3 Mazatlan","Sinaloa","IMSS","SLIMS000341","72"
"Hospital General de Izucar de Matamoros","Puebla","SSA","PLSSA016806","70"
"19 San Cristobal de Las Casas","Chiapas","SSA","CSSSA009483","70"
"Hospital Central Sur de Alta Especialidad","Ciudad de México","PEMEX","DFPMX000024","69"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","69"
"Hospital General de Axapusco","México","SSA","MCSSA014143","69"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","69"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","69"
"Hg Zitacuaro","Michoacán de Ocampo","SSA","MNSSA004044","68"
"Hospital General Ixtapan de La Sal","México","SSA","MCSSA010251","67"
"Hgzmf 50 Lerdo Tejada","Veracruz de Ignacio de La Llave","IMSS","VZIMS000634","67"
"San Quintín","Baja California","IMSS-BIENESTAR","BCIMO000070","67"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","67"
"Centro Médico Naval","Ciudad de México","SEMAR","DFSMA000010","67"
"Hospital General San Francisco","Nayarit","SSA","NTSSA002084","67"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","66"
"Hgz 5 Metepec","Puebla","IMSS","PLIMS000043","65"
"Hospital General de Cholula","Puebla","SSA","PLSSA008425","65"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","64"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","64"
"Hospital Militar Regional de Chilpancingo Gro.","Guerrero","SEDENA","GRSDN000026","62"
