"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Hospital General San Luis de La Paz","Guanajuato","SSA","GTSSA004003","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hgsmf 5 Taxco","Guerrero","IMSS","GRIMS000182","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Hospital Militar Regional de Acapulco Gro.","Guerrero","SEDENA","GRSDN000014","100"
"Hospital de La Mujer","Sinaloa","SSA","SLSSA017606","100"
"Hospital Central del Estado","Chihuahua","SSA","CHSSA000676","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Hospital General Pabellón de Arteaga","Aguascalientes","SSA","ASSSA000614","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hc Tuzantla","Michoacán de Ocampo","SSA","MNSSA016504","100"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Zimapan","Hidalgo","ISSSTE","HGIST000362","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Hospital Militar Regional de Tuxtla Gtz. Chis.","Chiapas","SEDENA","CSSDN000013","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","100"
"Hgz 35 Cd.juárez","Chihuahua","IMSS","CHIMS000305","100"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","100"
"Cd. del Carmen","Campeche","ISSSTE","CCIST000033","100"
"Hospital Comunitario Moroleón","Guanajuato","SSA","GTSSA017443","100"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hgzmf 2 Zacapu","Michoacán de Ocampo","IMSS","MNIMS000494","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"Pinotepa Nacional","Oaxaca","ISSSTE","OCIST000240","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","100"
"Enfermería Militar La Boticaria Ver.","Veracruz de Ignacio de La Llave","SEDENA","VZSDN000010","100"
"Hgz 3 S. Juan del Rio","Querétaro","IMSS","QTIMS000186","100"
"Hospital Militar Regional de Chilpancingo Gro.","Guerrero","SEDENA","GRSDN000026","100"
"Hgr 45 Guadalajara","Jalisco","IMSS","JCIMS000366","100"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","97"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","94"
"Hgz 67 Apodaca","Nuevo León","IMSS","NLIMS000636","94"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","94"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","92"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","89"
"Hgzmf 6 Tepeji del Rio","Hidalgo","IMSS","HGIMS000123","89"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","87"
"Hg  Juárez","Chihuahua","SSA","CHSSA001801","87"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","87"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","86"
"Hospital Regional de Alta Especialidad del Bajío","Guanajuato","SSA/CC","GTSSA016796","86"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","86"
"Hgzmf 8 Ensenada","Baja California","IMSS","BCIMS000011","85"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","84"
"Uneme de Urgencias Zacatecas","Zacatecas","SSA","ZSSSA013172","84"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","84"
"Hgz 11 Jalapa","Veracruz de Ignacio de La Llave","IMSS","VZIMS000564","83"
"Hgzmf 1 Durango","Durango","IMSS","DGIMS000042","83"
"Hgz 8 Uruapan","Michoacán de Ocampo","IMSS","MNIMS000424","83"
"Celaya","Guanajuato","ISSSTE","GTIST000045","83"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","82"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","81"
"Hospital Militar de Zona de Cinco de Mayo Dgo.","Durango","SEDENA","DGSDN000014","80"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","80"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","80"
"Cd. Delicias","Chihuahua","ISSSTE","CHIST000042","80"
"Hgzmf 5 Tula de Hidalgo","Hidalgo","IMSS","HGIMS000164","79"
"Hospital General Uriangato","Guanajuato","SSA","GTSSA004650","78"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","77"
"Hgz 6 Cd.juárez","Chihuahua","IMSS","CHIMS000293","76"
"Zacatecas","Zacatecas","ISSSTE","ZSIST000160","76"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","75"
"Hospital Militar de Zona de Mexicali B. C.","Baja California","SEDENA","BCSDN000012","75"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","75"
"Cirugía Ambulatoria (tepic)","Nayarit","SSA","NTSSA015302","75"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","74"
"Hgr 1 Chihuahua","Chihuahua","IMSS","CHIMS000136","73"
"Hgzmf 50 Lerdo Tejada","Veracruz de Ignacio de La Llave","IMSS","VZIMS000634","71"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","71"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","71"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","71"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","71"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","70"
"Hgr 1 Queretaro","Querétaro","IMSS","QTIMS000092","70"
"Hgr 110 Oblatos","Jalisco","IMSS","JCIMS000354","69"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","69"
"A D. F.","Ciudad de México","SEDENA","DFSDN000074","68"
"Santiago Juxtlahuaca","Oaxaca","IMSS-BIENESTAR","OCIMO004050","67"
"Hgzmf 24 Nueva Rosita","Coahuila de Zaragoza","IMSS","CLIMS000391","67"
"Hgzmf 2 Salina Cruz","Oaxaca","IMSS","OCIMS000170","67"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","67"
"Fundacion Santos Y de La Garza Evia Ibp","Nuevo León","SMP","NLSMP000023","67"
"Hgzmf 28 Martinez Torre","Veracruz de Ignacio de La Llave","IMSS","VZIMS000651","67"
