"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hgz 33 Felix U. Gomez","Nuevo León","IMSS","NLIMS000361","100"
"Hospital General de Izucar de Matamoros","Puebla","SSA","PLSSA016806","100"
"Soto La Marina","Tamaulipas","IMSS-BIENESTAR","TSIMO000796","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"Hgzmf 1 Cd. Víctoria","Tamaulipas","IMSS","TSIMS000380","100"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","100"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","100"
"Hgz 15 Tehuacan","Puebla","IMSS","PLIMS000405","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Hospital General Rincón de Romos","Aguascalientes","SSA","ASSSA000655","100"
"Hgz 51 Chapala","Durango","IMSS","DGIMS000095","100"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","100"
"Hospital General de Zona 92","Coahuila de Zaragoza","IMSS","CLIMS000601","100"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","100"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hospital Integral Jacala","Hidalgo","SSA","HGSSA001795","100"
"Hgr 66 Cd. Juárez","Chihuahua","IMSS","CHIMS000573","100"
"Hgzmf 18 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000444","100"
"Hospital Lic. Adolfo López Mateos (cd. Obregón)","Sonora","SME","SRSME000023","100"
"Hospital General de La Zona Norte  Bicentenario de La Independencia","Puebla","SSA","PLSSA015230","100"
"Hc Hospital Integral Comunitario Chalcatongo","Oaxaca","SSA","OCSSA000343","100"
"Hgzmf 16 C. Cuauhtémoc","Chihuahua","IMSS","CHIMS000095","100"
"Hg Ciudad Ixtepec","Oaxaca","SSA","OCSSA016764","100"
"Hgz 35 Cd.juárez","Chihuahua","IMSS","CHIMS000305","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","100"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","100"
"Hgz 3 Cancun","Quintana Roo","IMSS","QRIMS000060","100"
"Hospital General Tehuacan","Puebla","SSA","PLSSA003663","100"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hospital General de Zona No 33","Nayarit","IMSS","NTIMS000342","100"
"Hgzmf 36 Coatzacoalcos","Veracruz de Ignacio de La Llave","IMSS","VZIMS000231","100"
"Hgz 14 Guadalajara","Jalisco","IMSS","JCIMS000330","100"
"Hgz 17 Monterrey","Nuevo León","IMSS","NLIMS000356","100"
"Hospital General Dr Eduardo Vazquez N","Puebla","SSA","PLSSA002490","100"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hgr 46 Guadalaja","Jalisco","IMSS","JCIMS000371","100"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","100"
"Hes 71 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000490","100"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","100"
"Hgz 23 Teziutlan","Puebla","IMSS","PLIMS000446","100"
"Hgsmf 41 Huatulco","Oaxaca","IMSS","OCIMS000281","100"
"Hgzmf 11 Cd. Delicias","Chihuahua","IMSS","CHIMS000206","100"
"Hospital General de Zona No. 10","Colima","IMSS","CMIMS000133","100"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","100"
"Hospital Militar de Zona de Cinco de Mayo Dgo.","Durango","SEDENA","DGSDN000014","100"
"Hg Dr. Javier Ramírez Topete","Chihuahua","SSA","CHSSA000570","100"
"Hospital Regional de Alta Especialidad de La Península de Yucatán","Yucatán","SSA/CC","YNSSA013423","100"
"Hgz 42 Pto. Vallarta","Jalisco","IMSS","JCIMS000692","100"
"Hgzmf 1 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000171","100"
"Axtla de Terrazas","San Luis Potosí","IMSS-BIENESTAR","SPIMO002475","100"
"Hgz 13 Matamoros","Tamaulipas","IMSS","TSIMS000211","100"
"Hgsmf 4 Tecoman","Colima","IMSS","CMIMS000104","100"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","100"
"Hgz 4 Celaya","Guanajuato","IMSS","GTIMS000062","100"
"Hospital General Cadereyta","Querétaro","SSA","QTSSA000475","100"
"Hospital General Pabellón de Arteaga","Aguascalientes","SSA","ASSSA000614","100"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","100"
