"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Huejutla de Reyes","Hidalgo","ISSSTE","HGIST000041","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Hospital Regional Río Blanco","Veracruz de Ignacio de La Llave","SSA","VZSSA004860","100"
"Hgz 30 Mexicali","Baja California","IMSS","BCIMS000122","100"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","100"
"H.g. Jilotepec","México","SSA","MCSSA010053","100"
"Cd. Valles","San Luis Potosí","ISSSTE","SPIST000055","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hospital General de Minatitlan","Veracruz de Ignacio de La Llave","SSA","VZSSA003595","100"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"H.g. José Vicente Villada","México","SSA","MCSSA001636","100"
"Hes Puebla","Puebla","IMSS","PLIMS000200","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","100"
"Hospital General de  Boca del Rio","Veracruz de Ignacio de La Llave","SSA","VZSSA010212","100"
"H.g. Dr. Nicolás San Juan","México","SSA","MCSSA007661","100"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","100"
"Hospital General Reynosa Dr. José María Cantú Garza","Tamaulipas","SSA","TSSSA001772","100"
"Presidente Benito Juarez","Oaxaca","ISSSTE","OCIST000112","100"
"Hgr 270 Reynosa","Tamaulipas","IMSS","TSIMS000533","100"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","100"
"Hospital Real San José S.c","Jalisco","SMP","JCSMP000313","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"81/o. Batallón de Infanteria","Ciudad de México","SEDENA","DFSDN000115","100"
"Hospital General de Huejotzingo","Puebla","SSA","PLSSA009001","100"
"Instituto Nacional de Ciencias Médicas Y Nutrición Salvador Zubirán","Ciudad de México","SSA/CC","DFSSA004055","100"
"Tehuantepec","Oaxaca","ISSSTE","OCIST000252","100"
"Lic. Adolfo Lopez Mateos","Ciudad de México","ISSSTE","DFIST000201","100"
"Hospital General Miguel Hidalgo Y Costilla Bicentenario","México","SSA","MCSSA005730","100"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","100"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","100"
"Comitan de Dominguez","Chiapas","ISSSTE","CSIST000065","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Troncoso","Ciudad de México","IMSS","DFIMS000312","100"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Hgr 66 Cd. Juárez","Chihuahua","IMSS","CHIMS000573","97"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","97"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","97"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","97"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","96"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","95"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","92"
"Hgz 14 C/unidad Quemados","Sonora","IMSS","SRIMS000900","92"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","92"
"Hgz 57 La Quebrada","México","IMSS","MCIMS000874","92"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","91"
"Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA004855","91"
"19 (extensión Hospital Pachuca)","Hidalgo","SSA","HGSSA005020","90"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","90"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","89"
"Hgz 49 Los Mochis","Sinaloa","IMSS","SLIMS000020","86"
"Hgzmf 16 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000432","86"
"H.g. Dr.salvador González Herrejon","México","SSA","MCSSA001011","86"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","85"
"Hospital General Regional No. 2 El Marques","Querétaro","IMSS","QTIMS000285","85"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","85"
