"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Hes 14 Cmn Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001112","100"
"Hg Huajuapan Enf. María del Pilar Sánchez Villavicencio","Oaxaca","SSA","OCSSA000524","100"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","100"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","100"
"Hgz 1 Oaxaca","Oaxaca","IMSS","OCIMS000136","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"El Fuerte","Sinaloa","IMSS-BIENESTAR","SLIMO000576","100"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","100"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hg Salina Cruz","Oaxaca","SSA","OCSSA019873","100"
"Hgsmf 41 Huatulco","Oaxaca","IMSS","OCIMS000281","100"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","100"
"Benemérito de Las Américas","Chiapas","IMSS-BIENESTAR","CSIMO002924","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Zacatipan","Puebla","IMSS-BIENESTAR","PLIMO000551","100"
"Hgz 24 Poza Rica","Veracruz de Ignacio de La Llave","IMSS","VZIMS000832","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","100"
"Maxcanú","Yucatán","IMSS-BIENESTAR","YNIMO000376","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hgzmf 1 Tapachula","Chiapas","IMSS","CSIMS000205","100"
"Hes Oblatos","Jalisco","IMSS","JCIMS000301","100"
"Oxkutzcab","Yucatán","IMSS-BIENESTAR","YNIMO000446","100"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital Regional de Alta Especialidad del Niño Dr. Rodolfo Nieto Padrón","Tabasco","SSA","TCSSA001040","100"
"Charcas","San Luis Potosí","IMSS-BIENESTAR","SPIMO000546","100"
"Hg Pinotepa Pedro Espinoza Rueda","Oaxaca","SSA","OCSSA005383","100"
"Hgzmf 6 Ocotlan","Jalisco","IMSS","JCIMS000651","100"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","100"
"Centro Médico del Noroeste S.a.de C.v.","Sonora","SMP","SRSMP000401","100"
"Hgzmf 50 Lerdo Tejada","Veracruz de Ignacio de La Llave","IMSS","VZIMS000634","100"
"Hgzmf 8 Cd. Sahagun","Hidalgo","IMSS","HGIMS000111","100"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hospital General de Guamuchil","Sinaloa","SSA","SLSSA018113","100"
"Hospital General de Ciudad Constitución","Baja California Sur","SSA","BSSSA001510","100"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Zacatipan","San Luis Potosí","IMSS-BIENESTAR","SPIMO001461","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hgz 36 José Cardel","Veracruz de Ignacio de La Llave","IMSS","VZIMS000144","100"
